time,open,high,low,close,volume
1614481200,105.719434,105.762797,105.299824,105.391984,336.433326
1614484800,105.391984,105.488511,104.849499,105.073410,411.511149
1614488400,105.073410,105.298438,104.869044,105.255027,347.277360
1614492000,105.255027,105.508175,105.117610,105.385208,216.730968
1614495600,105.385208,105.449421,105.178601,105.405870,303.776410
1614499200,105.405870,105.601791,104.537705,104.592896,266.759376
1614502800,104.592896,104.960948,104.183144,104.316219,298.631359
1614506400,104.316219,104.430855,104.295828,104.414886,434.475562
1614510000,104.414886,104.565497,103.603814,103.923458,457.245332
1614513600,103.923458,104.019945,103.631496,103.679836,277.300663
1614517200,103.679836,103.732159,102.966272,103.123121,347.742463
1614520800,103.123121,103.126331,102.760901,103.059438,908.018203
1614524400,103.059438,103.905926,103.045324,103.736321,373.587308
1614528000,103.736321,103.883129,103.210372,103.218045,269.375724
1614531600,103.218045,103.571004,103.074866,103.518264,321.721333
1614535200,103.518264,103.571541,103.390413,103.515885,375.169355
1614538800,103.515885,103.671158,103.143894,103.294425,632.669612
1614542400,103.294425,103.735774,103.156634,103.540514,414.127960
1614546000,103.540514,103.806776,103.276661,103.391460,553.979443
1614549600,103.391460,103.527613,103.215357,103.495137,366.617993
1614553200,103.495137,103.601377,103.435547,103.465116,378.538603
1614556800,103.465116,103.540350,103.039250,103.290791,300.658929
1614560400,103.290791,103.392710,103.123249,103.336067,618.406859
1614564000,103.336067,103.750120,102.977380,103.207847,525.911964
1614567600,103.207847,104.248166,103.052016,104.175194,789.739857
1614571200,104.175194,104.451938,104.150422,104.418373,405.889986
1614574800,104.418373,104.540408,103.937787,104.154457,311.547497
1614578400,104.154457,104.243545,104.040587,104.134731,474.398240
1614582000,104.134731,104.630177,104.073735,104.399134,547.921167
1614585600,104.399134,104.490419,104.255631,104.261267,596.436628
1614589200,104.261267,104.389509,103.960107,104.266965,607.149163
1614592800,104.266965,105.030027,104.184749,104.961256,170.806139
1614596400,104.961256,106.169708,104.925132,106.136660,268.954491
1614600000,106.136660,106.389938,105.885016,106.023970,352.273495
1614603600,106.023970,106.158864,105.342357,105.446226,568.276800
1614607200,105.446226,105.456497,105.128544,105.175341,471.917842
1614610800,105.175341,105.367335,104.827350,104.943294,880.546184
1614614400,104.943294,105.506372,104.579674,105.250774,430.567828
1614618000,105.250774,105.266546,104.621114,104.695499,432.877879
1614621600,104.695499,105.164638,104.522188,104.966426,219.915149
1614625200,104.966426,105.883827,104.867246,105.578162,223.820723
1614628800,105.578162,106.063845,105.509466,105.995514,238.488843
1614632400,105.995514,106.355523,105.827060,106.349880,269.597411
1614636000,106.349880,106.955202,106.282388,106.789156,1497.592045
1614639600,106.789156,107.033707,106.623819,106.670224,249.402901
1614643200,106.670224,107.003733,106.406245,106.453655,771.619331
1614646800,106.453655,106.856600,106.451863,106.738020,302.515131
1614650400,106.738020,106.949565,106.655194,106.692216,783.024309
1614654000,106.692216,106.771040,106.626244,106.691041,1796.261195
1614657600,106.691041,106.816362,105.886790,105.978480,262.056225
1614661200,105.978480,106.338099,105.707839,105.842559,487.634491
1614664800,105.842559,106.038471,105.281236,105.498224,455.640578
1614668400,105.498224,105.790681,105.002233,105.010297,214.974967
1614672000,105.010297,105.158691,104.643180,104.776328,628.065818
1614675600,104.776328,104.856816,104.251763,104.500010,372.896784
1614679200,104.500010,104.765432,104.455226,104.561780,243.709555
1614682800,104.561780,104.614917,104.291541,104.407700,365.934209
1614686400,104.407700,104.746461,104.321237,104.515795,320.742726
1614690000,104.515795,104.584728,104.260794,104.358980,262.141762
1614693600,104.358980,104.590793,104.294877,104.403470,598.354709
1614697200,104.403470,104.804920,104.144025,104.569512,453.777513
1614700800,104.569512,104.683094,104.223026,104.299607,177.752584
1614704400,104.299607,104.404493,103.566391,103.895426,345.745236
1614708000,103.895426,104.322272,103.894956,104.189888,237.933229
1614711600,104.189888,104.354039,104.016814,104.341904,376.493349
1614715200,104.341904,104.565247,103.521447,103.564184,266.187708
1614718800,103.564184,103.755093,102.855164,102.929617,170.581385
1614722400,102.929617,102.964565,102.853280,102.854869,479.468190
1614726000,102.854869,103.523043,102.811694,103.412399,474.349320
1614729600,103.412399,103.643259,103.307793,103.399149,276.701898
1614733200,103.399149,104.121014,103.249745,103.756538,513.089504
1614736800,103.756538,103.976416,103.479869,103.950487,243.885085
1614740400,103.950487,104.233906,103.716313,104.018431,204.874349
1614744000,104.018431,104.175769,103.816920,103.947985,526.435486
1614747600,103.947985,104.326782,103.626173,103.840192,497.533349
1614751200,103.840192,103.857070,102.935800,103.157331,371.544740
1614754800,103.157331,103.186735,102.532220,102.582331,605.494804
1614758400,102.582331,102.810740,102.473261,102.747117,758.359799
1614762000,102.747117,102.771361,102.427541,102.504953,351.359918
1614765600,102.504953,102.527905,101.981674,102.282149,218.688590
1614769200,102.282149,102.508292,102.045298,102.130334,282.404219
1614772800,102.130334,102.341110,101.867330,102.278664,497.670134
1614776400,102.278664,102.307065,101.264830,101.613129,558.089496
1614780000,101.613129,102.310810,101.480657,102.169869,239.347977
1614783600,102.169869,102.288378,101.860315,101.957339,362.846339
1614787200,101.957339,101.969036,101.430718,101.663205,885.184203
1614790800,101.663205,101.762731,101.167416,101.212434,722.652529
1614794400,101.212434,101.301727,100.883454,101.052035,374.805712
1614798000,101.052035,101.487205,100.796110,101.329946,204.416265
1614801600,101.329946,101.637079,101.256194,101.540206,427.354234
1614805200,101.540206,101.654334,100.868074,100.954811,885.407053
1614808800,100.954811,101.476432,100.938731,101.452378,247.633398
1614812400,101.452378,101.459324,100.980386,101.114839,485.986701
1614816000,101.114839,101.407972,101.030514,101.315720,403.306791
1614819600,101.315720,101.504752,100.961891,101.369272,265.314511
1614823200,101.369272,101.423596,100.895825,100.944007,640.128227
1614826800,100.944007,101.151942,100.354918,100.422154,457.674838
1614830400,100.422154,100.473494,99.950855,99.971192,388.372504
1614834000,99.971192,100.038363,99.557689,99.846686,355.703864
1614837600,99.846686,99.852876,99.262787,99.312555,937.981350
1614841200,99.312555,99.508695,99.271207,99.481326,331.536219
1614844800,99.481326,99.888680,99.477854,99.817407,316.494763
1614848400,99.817407,100.136166,99.815677,100.096801,147.963894
1614852000,100.096801,100.284069,99.229195,99.268224,404.144187
1614855600,99.268224,99.654480,99.124481,99.397417,635.048414
